manifest_file,fss_source_file,match_type,local_duration_s,source_duration_s,note
vishing_443.wav,동 상품은 연체를 하시거나 고의적으로 상환을 회피하실 경우 고객님의 미래 소득에 대한 추심권한을 부여받고 진행되는 대출상품입니다. 대출 서류 접수를 위해 사업자등록증과 신분증 사본을 보내주세요.mp3,exact,556.98,557.06,
vishing_444.wav,전반 조사과정은 녹취 상태로 진행됩니다.mp3,exact,64.29,64.33,
vishing_445.wav,동일 전과가 없고 별다른 혐의가 없어 유선상 연락했다.mp3,exact,237.22,237.3,
vishing_446.wav,15번_3차례 신고된 남성 전화금융사기범 (음성_15).mp4-01.wav,exact,65.25,65.4,
vishing_447.wav,4차례 신고된 남성 전화금융사기범 음성 4.mpeg-03.wav,exact,115.91,116.05,
vishing_448.wav,금감원_보이스피싱_7_수정08.mp4.wav,exact,386.59,387.43,
vishing_449.wav,많은 피해자들이 발생했습니다.mp3,exact,1127.34,1127.34,
vishing_450.wav,(대포통장 모집) 저희가 고객님 통장에 돈을 넣어 서류상 고객님 채권인 것처럼 만드는 방식으로 통장에 기록을 만들어서 평점을 높이면 빠른 시일 내에 대출이 가능합니다..mp3,exact,886.57,888.27,
vishing_451.wav,vstop_quiz-02.mp4,exact,59.72,59.86,
vishing_452.wav,(2) 법무사 전산만 확인만 되면 자금 수령 가능하십니다.mp3,exact,127.27,127.86,
vishing_453.wav,거짓을 말하거나 숨기시면 불리하게 작용.mp3,exact,539.17,540.39,
vishing_454.wav,"담당자 관리계좌로 보내실 때 다른 문구가 확인되실텐데, 그 문구를 저한테 알려주세요.mp3",exact,120.92,121.9,
vishing_455.wav,바로 이 목소리_6차례 신고된 남성 전화금융사기범 음성.mpeg-01.wav,exact,70.79,71.04,
vishing_456.wav,기존 대출을 반환하시면 됩니다.mp3,exact,131.68,131.97,
vishing_457.wav,미술학원에 간 자녀를 납치했다고 협박하는 사기전화.mp3,exact,39.55,39.55,
vishing_458.wav,바로 본론 말씀드리겠습니다.mp3,offset_corrected,572.32,569.91,metadata bias ~2.45s
vishing_459.wav,바로 이 목소리 사례1_F.mpeg-01.wav,exact,32.16,32.16,
vishing_460.wav,바로 이 목소리 사례1_F.mpeg-02.wav,exact,12.13,12.13,
vishing_461.wav,13번수정.mp4-01.wav,exact,53.47,53.58,
vishing_462.wav,제가 몇번으로 전화하면 되죠.mp3,exact,37.28,37.04,
vishing_463.wav,바로 이 목소리 사례2_F.mpeg-01.wav,exact,38.33,38.33,
vishing_464.wav,사례4 ( 2번 신고된 남성 목소리).mpeg-02.wav,exact,47.66,47.74,
vishing_465.wav,바로 이 목소리 사례2_F.mpeg-03.wav,exact,36.07,36.07,
vishing_466.wav,[대출사기 5단계] 금전편취 시도.mp3,exact,56.06,56.09,
vishing_467.wav,사례7 ( 2번 신고된 여성 목소리).mpeg-01.wav,exact,73.46,73.72,
vishing_468.wav,6차례 신고된 남성 전화금융사기범 음성 3.mpeg-05.wav,exact,56.25,56.26,
vishing_469.wav,[대출사기 1단계] 피해자에게 접근.mp3,exact,49.09,49.13,
vishing_470.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_1.mpeg-02.wav,exact,35.1,35.1,
vishing_471.wav,"최근에 저희 회사 대출조건이 좋아졌는데, 대환대출하실 계획 있으신가요_.mp3",exact,35.02,35.03,
vishing_472.wav,14번수정.mp4-03.wav,exact,41.03,41.11,
vishing_473.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_2.mpeg-01.wav,exact,31.05,31.05,
vishing_474.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_2.mpeg-02.wav,exact,31.82,31.82,
vishing_475.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_2.mpeg-03.wav,exact,26.65,26.65,
vishing_476.wav,바로 이 목소리_4차례 신고된 남성 전화금융사기범 음성_2.mpeg-04.wav,exact,32.66,32.66,
vishing_477.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_1.mpeg-01.wav,exact,36.28,36.28,
vishing_478.wav,15master.mp4-02.wav,exact,43.45,43.58,
vishing_479.wav,8번_3차례 신고된 남성 전화금융사기범 (음성_8).mp4-02.wav,exact,58.31,58.6,
vishing_480.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_1.mpeg-04.wav,exact,33.26,33.26,
vishing_481.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_1.mpeg-05.wav,exact,30.46,30.46,
vishing_482.wav,3차-(8).5차례 신고된 여성 전화금융사기범 음성 2.mpeg-04.wav,exact,44.82,45.55,
vishing_483.wav,"저는 서울중앙지검 김진호 수사관인데요, 통화가능하세요.mp3",exact,41.87,41.91,
vishing_484.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_2.mpeg-03.wav,exact,40.39,40.39,
vishing_485.wav,vstop_quiz-01.mp4,exact,54.49,54.5,
vishing_486.wav,9번_3차례 신고된 남성 전화금융사기범 (음성_9).mp4-01.wav,exact,42.21,42.48,
vishing_487.wav,5차례 신고된 남성 전화금융사기범 음성 5.mpeg-04.wav,exact,71.04,71.2,
vishing_488.wav,바로 이 목소리_6차례 신고된 남성 전화금융사기범 음성.mpeg-02.wav,exact,24.54,24.54,
vishing_489.wav,3차-(13).4차례 신고된 남성 전화금융사기범 음성 5.mpeg-04.wav,exact,48.44,48.63,
vishing_490.wav,바로 이 목소리_6차례 신고된 남성 전화금융사기범 음성.mpeg-04.wav,exact,26.48,26.48,
vishing_491.wav,3차-(10).4차례 신고된 남성 전화금융사기범 음성 2.mpeg-03.wav,exact,41.33,41.55,
vishing_492.wav,14번수정.mp4-02.wav,exact,46.63,46.71,
vishing_493.wav,"발급비용은 대출금액의 1percent로 확인되었고, 저희가 지정해드리는 법무사 계좌로 보내시면 됩니다.mp3",exact,116.03,116.11,
vishing_494.wav,"방문조사를 받으시면 향후 5년간 방문기록이 남아 향후 이직이나 공무원 준비하실 때 문제가 될 수 있기 때문에, 저희가 편의를 봐드리려고 소환조치를 안하는 겁니다. 그런데 협조를 안 해주신다 하면 그에 대한 처벌을 받으셔야 할 겁니다..mp3",exact,2648.19,2648.27,
vishing_495.wav,피해자가 맞는지 확인이 필요합니다.mp3,exact,135.05,134.83,
vishing_496.wav,아시는 사입니까 모르는 사입니까.mp3,exact,77.27,77.98,
vishing_497.wav,서울지방경찰청 사칭_진짜 경찰같아.mp3,offset_corrected,737.1,732.91,metadata bias ~2.45s
vishing_498.wav,저희는 이미 확정금리로 나왔습니다. 무조건 대출 진행 가능합니다..mp3,exact,117.47,117.63,
vishing_499.wav,제일저축은행을 사칭하면서 방문 상담을 하지 않도록 유도 (제일저축은행은 존재하지 않는 금융회사입니다).mp3,exact,40.65,40.8,
vishing_500.wav,NEW [대출빙자형 6] 편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구-ⓐ.mp3,exact,281.97,283.13,
vishing_501.wav,5번수정.mp4-03.wav,exact,58.67,58.76,
vishing_502.wav,서울청 수사관인데요 본인관련 사건이 있어요.mp3,exact,105.2,104.89,
vishing_503.wav,7master.mp4-01.wav,exact,55.75,55.8,
vishing_504.wav,본인명의가 도용이 되어서 대포통장이 발급이 되었다.mp3,exact,411.51,409.78,
vishing_505.wav,본인의 개인정보가 어떻게 유출되었는지 짐작가는거.mp3,exact,144.64,144.64,
vishing_506.wav,"단시간에 신용평점을 상향시킬 수 있는 방법이 있는데, 채무상환능력평가라는 방법입니다. 채무상환능력평가라는 것은 고객님께서 대출을 발생시키시고 곧바로 일시상환함으로써 자금 상환능력이 있다는 것을 증명하는 방법입니다..mp3",exact,260.34,258.41,
vishing_507.wav,본인인증을 직접 하셔야 해서 저희가 홈페이지 IP주소를 따로 불러드리는거에요.mp3,exact,136.3,136.39,
vishing_508.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_1.mpeg-03.wav,exact,58.17,58.31,
vishing_509.wav,"부모님이 물어보셔도 발설하지 마시고, 아는 선배랑 통화중이라고 대답하세요.mp3",exact,1555.67,1555.67,
vishing_510.wav,부산고검사칭하며 명의도용사건 조사.mp3,exact,165.33,164.64,
vishing_511.wav,4차례 신고된 여성 전화금융사기범 음성 2.mpeg-04.wav,exact,49.14,49.15,
vishing_512.wav,부산고등검찰청 형사1부_단순사항때문에 연락한건 아니다.mp3,exact,211.12,210.24,
vishing_513.wav,저희가 조사자의 시간을 맞춰줄 수는 없다.mp3,exact,497.58,498.11,
vishing_514.wav,불법도박 금융사기단 일당을 검거했다.mp3,exact,421.77,421.77,
vishing_515.wav,불법도박 금융사기집단을 검거했습니다.mp3,exact,401.66,399.97,
vishing_516.wav,음성녹취자료는 자필서명과 동일한 효력을 지닙니다.mp3,exact,153.81,154.91,
vishing_517.wav,서울중앙지검 첨단범죄사기팀 및 금감원 사칭.mp3,exact,295.47,293.94,
vishing_518.wav,15master.mp4-03.wav,exact,47.2,47.24,
vishing_519.wav,본인명의가 도용이 되어 형사사건에 연루.mp3,exact,55.3,55.51,
vishing_520.wav,사기 및 전자금융거래법 위반으로 고소가 들어왔어요.mp3,offset_corrected,579.06,576.63,metadata bias ~2.45s
vishing_521.wav,사기건으로 조사할게 있어 전화했다.mp3,offset_corrected,783.83,780.54,metadata bias ~2.45s
vishing_522.wav,[사기 시나리오 3단계] ATM계좌 이체한도 초과1.mp3,split_part,289.02,688.25,part 2/2 of raw recording
vishing_523.wav,사기범이 귀하의 개인정보를 이용하여 카드대출을 받을 수 있으니 본인이 먼저 한도 범위내에서 카드대출 받으세요. 대출 상담 과정에서 불량직원이 대출용도를 물어보면 요령껏 대답하세요.mp3,exact,596.43,596.51,
vishing_524.wav,서울중앙지검 첨단범죄수사1팀 사칭.mp3,exact,233.59,234.27,
vishing_525.wav,본 사건이 전국적으로 180여명이 연루된 광범위한 사건.mp3,exact,76.57,76.95,
vishing_526.wav,15번_3차례 신고된 남성 전화금융사기범 (음성_15).mp4-03.wav,exact,47.74,47.87,
vishing_527.wav,사례5 ( 2번 신고된 남성 목소리).mpeg-01.wav,exact,21.45,21.45,
vishing_528.wav,5차례 신고된 남성 전화금융사기범 음성 1.mpeg-03.wav,exact,90.54,90.76,
vishing_529.wav,사례6 ( 2번 신고된 남성 목소리).mpeg-01.wav,exact,28.05,28.05,
vishing_530.wav,4차례 신고된 남성 전화금융사기범 음성 5.mpeg-02.wav,exact,94.93,94.99,
vishing_531.wav,4차례 신고된 여성 전화금융사기범 음성 1.mpeg-03.wav,exact,73.72,73.87,
vishing_532.wav,사례7 ( 2번 신고된 여성 목소리).mpeg-02.wav,exact,34.62,34.62,
vishing_533.wav,최근에 대출받기 위해서 서류로 신청하신 적 있으신가요_ 없으시면 대출 진행 가능하십니다.mp3,exact,82.19,82.76,
vishing_534.wav,3차-(1).16차례 신고된 남성 전화금융사기범 음성.mpeg-09.wav,exact,51.83,52.07,
vishing_535.wav,사례9 ( 2번 신고된 여성 목소리).mpeg-01.wav,exact,39.61,39.61,
vishing_536.wav,바로 이 목소리_6차례 신고된 남성 전화금융사기범 음성.mpeg-06.wav,exact,46.24,46.63,
vishing_537.wav,200여명이 연루된 사건입니다.mp3,split_part,793.26,1124.51,part 1/3 of raw recording
vishing_538.wav,"사용료는 처음에는 하루에 18만원씩, 하루하루 보내드려요.mp3",exact,1029.93,1028.39,
vishing_539.wav,금감원_보이스피싱_1_수정08.mp4.wav,exact,228.0,228.27,
vishing_540.wav,사원번호 --- OOO 상담사는 △△△ 고객님의 동의 하에 대리접수 진행하도록 하겠습니다.mp3,exact,519.24,518.04,
vishing_541.wav,사이버경찰청 수사관 사칭_부산사나이 화끈한 보이스피싱 대처법.mp3,exact,263.47,263.47,
vishing_542.wav,상담원 이름을 묻자 대답하지 않음.mp3,exact,20.56,20.56,
vishing_543.wav,200여명이 연루된 사건입니다.mp3,split_part,200.1,1124.51,part 2/3 of raw recording
vishing_544.wav,서류 필요없는 카드대출을 권유하면서 회사를 밝히지 않음.mp3,exact,21.92,21.92,
vishing_545.wav,서민금융통합지원센터에 대출 접수 이관 후 한국자산관리공사에서 심사 완료되면 대출금 수령 가능합니다-1.mp3,exact,301.48,300.79,
vishing_546.wav,검사님이 공문 열람시켜 줄 것입니다.mp3,exact,340.79,342.48,
vishing_547.wav,본인 신용상에 문제가 되는 부분이구요.mp3,exact,117.29,117.47,
vishing_548.wav,서울지방경찰청 사칭_본인의사 상관없이 동결처리 됩니다.mp3,exact,286.28,286.32,
vishing_549.wav,서울신용보증기금에서 보증서를 발급받아서 대출해드립니다.mp3,exact,80.55,80.64,
vishing_550.wav,OO캐피탈 보안모듈 관련 전자계약서를 모바일 링크로 보내드렸습니다..mp3,exact,376.29,377.26,
vishing_551.wav,피해자 입증이 완료될 때까지 사무실에 출근하지 마시고 몸이 아프다고 하고 자택에 있으시기 바랍니다.mp3,exact,147.7,148.01,
vishing_552.wav,불법현장에서 본인명의의 통장 발견.mp3,exact,295.18,294.23,
vishing_553.wav,저희가 동결처리 해드릴거구요.mp3,offset_corrected,235.26,232.14,metadata bias ~2.45s
vishing_554.wav,3차-(11).4차례 신고된 남성 전화금융사기범 음성 3.mpeg-02.wav,exact,75.08,75.22,
vishing_555.wav,서울중앙지검_본인명의의 대포통장 발견됐다며 작업1.mp3,exact,75.08,74.76,
vishing_556.wav,고객님께서 쓰시는 통장을 연계해서 마이너스 통장을 발급해드리고 있습니다. 현재 이용하시는 계좌번호를 불러주세요..mp3,exact,287.53,288.26,
vishing_557.wav,본인 계좌정보 동결처리하겠습니다.mp3,exact,736.0,734.0,
vishing_558.wav,지난 8월에 김민수일당을 검거했는데요.mp3,exact,430.73,430.3,
vishing_559.wav,"만약에 원래 기존 (법인)상환계좌로 입금하시면, 중도상환이 되어 버리기 때문에, 가상계좌로 상환을 진행한 것입니다.mp3",exact,385.25,386.66,
vishing_560.wav,NEW [대출빙자형 3] 은행을 사칭하면서 서민금융나들목 상품 명목의 대출을 안내.mp3,exact,226.3,226.95,
vishing_561.wav,서울청 김연아 수사관인데요_2200만원 불법자금 기록이 있구요.mp3,exact,1673.74,1673.74,
vishing_562.wav,담당자관리계좌로 상환하신 후에 저희 쪽으로 연락주시면 상환 내용 확인해서 OO은행 쪽으로 완납결제서류 발송하도록 하겠습니다.mp3,exact,105.33,106.18,
vishing_563.wav,7master.mp4-03.wav,exact,42.84,43.45,
vishing_564.wav,"선생님도 아시겠지만, 녹취상태는 증거자료로 제출.mp3",exact,543.69,544.87,
vishing_565.wav,소비자금융권에서 대출을 받으시면 제1금융권에서 대환대출하실 수 있으세요.mp3,exact,465.4,465.48,
vishing_566.wav,(피해자에게 돈을 구하라고 한 후) 월요일날 다시 예약을 잡아드리겠습니다.mp3,exact,80.93,81.06,
vishing_567.wav,최근에 지인분께 은행카드 양도하신적.mp3,exact,352.18,352.24,
vishing_568.wav,바로 이 목소리_5차례 신고된 남성 전화금융사기범 음성_2.mpeg-01.wav,exact,44.8,44.82,
vishing_569.wav,수사관사칭 금융범죄실명법 언급하며 고압적 언행.mp3,exact,170.48,169.76,
vishing_570.wav,수사기관 사칭_ 압수수색과정중에 본인 명의로 된 대포통장이 발견.mp3,exact,327.86,326.49,
vishing_571.wav,수사기관사칭.mp3,exact,179.36,178.6,
vishing_572.wav,[검찰사칭] 잠시 자리 이동해서 통화 가능하세요.mp3,exact,84.32,86.26,
vishing_573.wav,(대포통장 명의인으로 신고된 제보자가 전화해서 담당자 바꿔달라고 하자) OOO대리 오늘자로 퇴사하셨는데요..mp3,exact,158.93,159.11,
vishing_574.wav,[사기 시나리오 3단계] 검찰사칭 은행으로 이동시킴.mp3,exact,108.49,108.9,
vishing_575.wav,신용관리 명목으로 비용을 요구.mp3,exact,291.24,291.24,
vishing_576.wav,"신용도가 좀 낮아서, 신용도만 조금 상향되시면 보증서 발급 후 저희 쪽 대출 이용하실 수 있을 것 같습니다. 신용도를 상향하시려면, 당일 대출을 받으신 직후에 바로 상환하셔서 대출 상환 내역을 만드시면 돼요..mp3",exact,263.52,263.6,
vishing_577.wav,신용등급 상향을 위해 변제명목으로 입금을 유도.mp3,exact,324.26,324.26,
vishing_578.wav,"신용평점 상향을 위해 강제 채권 상환 절차를 진행하셨는데, 코드 번호 걸고 하는 중대한 문제여서 중도에 멈추시면 저한테 페널티가 옵니다.mp3",offset_corrected,1576.75,1573.13,metadata bias ~2.45s
vishing_579.wav,"앱 프로그램을 삭제하면 기존에 작성된 신청서가 모두 삭제돼서, 다시 작성해주셔야 할 것 같습니다. 홈페이지 링크 다시 보내드리도록 하겠습니다..mp3",exact,128.31,129.07,
vishing_580.wav,"(검찰사칭, 침착대응)본인과 연루된 불법 명의도용사건이 검찰에 접수되어 연락드렸습니다 중고나라 몇번 게시물이에요_.mp3",exact,160.1,160.15,
vishing_581.wav,신종 사기 농협직원 가장한 금융사기.mp3,exact,413.83,413.83,
vishing_582.wav,3차-(17).4차례 신고된 남성 전화금융사기범 음성 9.mpeg-04.wav,exact,50.65,50.7,
vishing_583.wav,실적을 내야 해서 편법이지만 대출해드리는거다.mp3,exact,408.93,409.0,
vishing_584.wav,실제 대출광고인 것처럼 ARS를 이용하여 대출영업.mp3,exact,22.52,22.52,
vishing_585.wav,실제 존재하지 않는 금융회사를 사칭.mp3,exact,32.68,32.68,
vishing_586.wav,단순한 사항때문에 연락드린건 아니구요.mp3,exact,118.89,120.34,
vishing_587.wav,제가 고객님을 가까운 지인 등록해두었기 때문에 인지세 납부하실 필요 없습니다.mp3,exact,78.32,78.69,
vishing_588.wav,아저씨가 니 동생 손가락 자르고 눈알 파버리고 동영상 찍어서 너한테 넣어줄게 똑똑히 쳐다봐라.mp3,exact,207.7,207.78,
vishing_589.wav,지금인터넷뱅킹은 사용안하시는 겁니까.mp3,exact,247.28,247.46,
vishing_590.wav,3차-(9).4차례 신고된 남성 전화금융사기범 음성 1.mpeg-01.wav,exact,129.07,129.32,
vishing_591.wav,약식조사 실시를 위해 연락드렸다.mp3,exact,143.62,143.62,
vishing_592.wav,어떤 부분에서 저희가 신뢰가 안간다는 말씀이십니까.mp3,exact,302.14,302.21,
vishing_593.wav,언제 통화가능하세요.mp3,exact,21.13,21.05,
vishing_594.wav,3차-(13).4차례 신고된 남성 전화금융사기범 음성 5.mpeg-03.wav,exact,99.81,101.0,
vishing_595.wav,5차례 신고된 남성 전화금융사기범 음성 4.mpeg-05.wav,exact,88.54,88.69,
vishing_596.wav,여기는 서울중앙지검이에요.mp3,exact,29.54,29.42,
vishing_597.wav,여신금융협회로 이관 처리를 하여 만기상환 처리했다고 전산 반영하기 위해 담당 주무관의 개인 계좌로 상환하는 것입니다.mp3,exact,726.2,726.28,
vishing_598.wav,4차례 신고된 남성 전화금융사기범 음성 6.mpeg-03.wav,exact,101.12,101.6,
vishing_599.wav,생년월일이 OOOO년 OO월O일 맞으시죠.mp3,exact,199.21,199.26,
vishing_600.wav,우리금융 사칭 - 금융지주회사는 대출을 하지 않음.mp3,exact,13.61,13.61,
vishing_601.wav,"우리금융인데, 필요하신 자금 있으신가 해서 연락드렸습니다.mp3",exact,163.24,163.32,
vishing_602.wav,"원래는 개인 계좌로 입금하시면 안되지만, 고객님은 특별한 케이스여서 담당자를 지정한 후 해당 계좌에 상환하셔야 하는 경우라 그렇습니다..mp3",exact,243.07,242.71,
vishing_603.wav,수사기관사칭_전혀 모르는 분 맞으세요.mp3,exact,159.06,158.26,
vishing_604.wav,대출빙자형 사례 7_편법을 통해 피해자 신용평점을 상향시키기 위한 대출상환 요구.mp4-01.wav,exact,172.75,173.09,
vishing_605.wav,은행 전산부 회계담당 계좌번호로 납부처리하시면 곧바로 납부 상환 증명서를 발급해드립니다. 제가 고객님 도와드리려고 외삼촌이라고 지인 설정까지 해서 대출 심사 진행한 겁니다.mp3,exact,177.4,177.48,
vishing_606.wav,은행 직원이었던 OOO씨를 아십니까.mp3,exact,28.47,28.55,
vishing_607.wav,은행연합회사칭_보안카드탈취시도_ATM기 앞으로 유도.mp3,exact,146.0,146.31,
vishing_608.wav,은행직원도 공범으로 5명이 검거되었다.mp3,offset_corrected,1726.88,1719.63,metadata bias ~2.45s
vishing_609.wav,금감원_보이스피싱_2_수정07.mp4.wav,exact,155.56,155.67,
vishing_610.wav,인지세 94만원은 향후 저희가 돌려드립니다.mp3,exact,52.64,52.85,
vishing_611.wav,이 계좌는 금융감독원에 신청해서 고객님꼐 발급된 에스크로 계좌입니다.mp3,exact,167.86,167.94,
vishing_612.wav,"이 돈은 나중에 고객님께 반납 처리해드리기 때문에 소득이 아니고, 편법적인 부분이기 때문에 저희 법인 계좌로 상환받을 수는 없고, 전산팀 담당자를 섭외해서 그 분의 가상계좌로 상환받아야 합니다.mp3",exact,246.15,246.23,
vishing_613.wav,이 번호는 OO캐피탈 심사부 내선 전화번호입니다.mp3,exact,154.9,154.98,
vishing_614.wav,"이 사건은 전자금융거래법 위반 금융사기 사건으로, 다수의 피해자가 발생한 고소고발 사건입니다.mp3",exact,674.52,674.59,
vishing_615.wav,모든 계약 녹취가 완료되었습니다. 한국자산관리공사 캠코심사팀 OOO 과장이었습니다.mp3,exact,130.8,131.76,
vishing_616.wav,이 전화는 녹취전화라 수신이 안되므로 혹시 향후 궁금한 점 생기시면 서울중앙지검에서 ‘OOO 수사관’을 찾아주세요.mp3,exact,442.97,443.04,
vishing_617.wav,"이번 사건에 연루된 분들에게 개별 ip주소를 발급, 부여해드리고 있습니다.mp3",exact,2273.98,2274.06,
vishing_618.wav,이벤트행사 통장 한개당 300만원 제안.mp3,exact,34.53,34.53,
vishing_619.wav,저희 검찰로 오는데 시간이 얼마나 걸리죠.mp3,exact,338.99,338.95,
vishing_620.wav,"이제 본인의 통화기록, 문자 기록 조회를 할건데 오류가 날 수 있으니 휴대폰 설정에서 데이터를 끄시고, 와이파이도 차단해주세요.mp3",exact,184.02,184.08,
vishing_621.wav,4차례 신고된 여성 전화금융사기범 음성 1.mpeg-04.wav,exact,52.76,53.02,
vishing_622.wav,인지세 등록이 안되셔서 아직 대출금이 못 나간 것 같습니다. 인지세는 나중에 환급됩니다..mp3,exact,310.86,310.39,
vishing_623.wav,"인출하신 금액 중 수표는 5만원권이나 달러로 바꾸세요. 금감원 직원이 만나러 갈건데, 금감원 직원에게 돈이 든 가방을 건네세요.mp3",exact,2595.06,2595.13,
vishing_624.wav,(현금인출책 모집) 저희는 사업자들에게 거래 내역 생성시켜서 수수료를 받는 회사입니다. 고객님들로부터 자금 수령 후 다시 회사 계좌로 입금하시면 됩니다..mp3,exact,146.59,146.64,
vishing_625.wav,일대일 녹취 조사를 받을거구요.mp3,exact,213.66,212.76,
vishing_626.wav,5차례 신고된 남성 전화금융사기범 음성 4.mpeg-03.wav,exact,54.7,54.84,
vishing_627.wav,자꾸 전화 끊으시면 저희가 소환장을 보낼테니 출석하셔야 합니다.mp3,exact,166.91,166.97,
vishing_628.wav,자녀 이름을 사전에 알고 납치했다며 협박하는 사기전화.mp3,exact,17.55,17.55,
vishing_629.wav,작년 4월부터 10월까지.mp3,exact,1469.13,1469.2,
vishing_630.wav,6차례 신고된 남성 전화금융사기범 음성 1.mpeg-03.wav,exact,67.6,67.82,
vishing_631.wav,금감원_보이스피싱_10_수정07.mp4.wav,exact,152.0,152.7,
vishing_632.wav,"NH농협캐피탈인데, 사금융 이용중이시면 대환 가능하십니다. 저희 상담원들은 접수만 받고 있고, 심사과에서 금리나 한도를 봐드립니다..mp3",exact,42.08,42.12,
vishing_633.wav,저희 검찰청에서 국제사기단 김인수 일당을 검거했다.mp3,exact,883.98,883.97,
vishing_634.wav,서민금융통합지원센터에 대출 접수 이관 후 한국자산관리공사에서 심사 완료되면 대출금 수령 가능합니다-2.mp3,exact,340.38,340.01,
vishing_635.wav,저한테 사기꾼이라고 욕하신거 사과하시면 제가 내일 마이너스 통장 내어드릴게요. 사과 안하시고 마이너스 통장 신청 취소하시면 대부업체에 상환한 금액은 3개월 후에 환급받으시게 돼요..mp3,offset_corrected,887.69,884.06,metadata bias ~2.45s
vishing_636.wav,주변잡음이 썩이지 않는곳에서 통화좀 부탁할게요.mp3,offset_corrected,705.59,701.8,metadata bias ~2.45s
vishing_637.wav,저희 특별수사팀에서 검거를 했거든요.mp3,offset_corrected,2333.83,2324.03,metadata bias ~2.45s
vishing_638.wav,5차례 신고된 남성 전화금융사기범 음성 2.mpeg-02.wav,exact,123.06,123.19,
vishing_639.wav,저희가 대출중개업자는 아니고 저희 OO금융에서 자체적으로 대출받으시는거에요. 은행권은 아니구요..mp3,exact,105.12,104.96,
vishing_640.wav,사람 없는데서 전화받아. 울거나 하면 돈 필요 없이 애 죽인다.mp3,exact,233.12,233.67,
vishing_641.wav,ARS이용한 서울지방경찰청 사칭.mp3,exact,75.73,75.94,
vishing_642.wav,저희가 은행권 통해 조사해 봤는데요.mp3,exact,802.69,802.69,
vishing_643.wav,부산고등검찰청_거짓말 하시거나 숨기시면 절대 안됩니다.mp3,offset_corrected,499.25,495.49,metadata bias ~2.45s
vishing_644.wav,3차-(11).4차례 신고된 남성 전화금융사기범 음성 3.mpeg-04.wav,exact,117.54,118.66,
vishing_645.wav,"저희는 중개업체이긴 한데, 신한쪽 금융 관련해서 중개를 하다보니 신한금융이라고 말씀드리고 있습니다.mp3",exact,166.91,166.97,
vishing_646.wav,사례8 ( 2번 신고된 여성 목소리).mpeg-01.wav,exact,81.48,82.19,
vishing_647.wav,전국에서 본인 포함 200명이 연루되어 있습니다.mp3,offset_corrected,589.61,587.14,metadata bias ~2.45s
vishing_648.wav,"[사기 시나리오 2,3단계] 이거 제가 확인을 하고 금융감독원쪽에 등재를 할겁니다.mp3",exact,1459.85,1459.5,
vishing_649.wav,3차-(16).4차례 신고된 남성 전화금융사기범 음성 8.mpeg-02.wav,exact,64.6,65.05,
vishing_650.wav,고객님께서 저희 OO캐피탈로부터 대출을 받는다는 녹취를 진행하도록 하겠습니다. 동 내용으로 인해 유출 등의 문제 발생시 금감원에 손해배상청구소송을 진행하실 수 있습니다.mp3,exact,199.42,199.47,
vishing_651.wav,"검찰사칭, 침착대응(OO은행 과장출신입니다. 와서수사하세요)_.mp3",exact,95.45,96.27,
vishing_652.wav,절대 검찰조사 받는 것 발설하지 마세요.mp3,exact,448.08,446.2,
vishing_653.wav,사실확인차 연락을 드리는 거구요.mp3,exact,790.2,789.93,
vishing_654.wav,제가 고객님 계신 곳으로 계약서 들고 갈까요. 대출금은 3분이면 나갈 수 있습니다.mp3,exact,168.79,168.86,
vishing_655.wav,OO저축은행에서 대출받으시면 1시간 이내에 처리될 수 있도록 하겠습니다.mp3,exact,78.81,78.97,
vishing_656.wav,바로 이 목소리 사례1_F.mpeg-04.wav,exact,37.2,37.28,
vishing_657.wav,"제가 불러드리는 주소로 입력하셔서 어플리케이션 다운로드받으세요. 나중에 대출 심사부에서 전자 서명차 연락드릴건데, 그때 저희 어플리케이션 실행하시면 전자 서명하실 수 있으세요..mp3",exact,509.98,510.07,
vishing_658.wav,10번_3차례 신고된 남성 전화금융사기범 (음성_10).mp4-01.wav,exact,72.18,72.88,
vishing_659.wav,5차례 신고된 남성 전화금융사기범 음성 5.mpeg-01.wav,exact,87.54,87.55,
vishing_660.wav,제가 지시할 때까지 데이터랑 와이파이 모두 끄십시오(은행직원의 기지로 피해예방한 사례).mp3,exact,1917.7,1917.7,
vishing_661.wav,(대출빙자 및 통장매매 등)OO저축은행입니다._.mp3,exact,40.8,40.97,
vishing_662.wav,5차례 신고된 남성 전화금융사기범 음성 3.mpeg-02.wav,exact,49.84,49.99,
vishing_663.wav,저희 입장에서는 불법현장에서 당신명의의 통장이 발견되어서.mp3,offset_corrected,704.76,702.63,metadata bias ~2.45s
vishing_664.wav,개인정보도용으로 피해자들이 많이 계십니다.mp3,exact,616.59,616.92,
